Army commander General Lavali Kunala id 1000
Private Jonathan Drake id 7725
Private Amy Wade id 7726
Private Morgan Wells id 7736
Private Denys Bozhanov id 7737
Private Fa Nie id 7738
Private Logan Murray id 7739
Private Isaac Kelley id 7735
Private Mao Hou id 7731
Private Alfredo Padilla id 7727
Private Claire Hall id 7728
Private Na Huie id 7729
Private Dejan Mayr id 7730
Private Alexis Lucas id 7710
Private Landon Black id 7709
Private Catherine Mcmillan id 7690
Private Samantha Santiago id 7689
Private Ayden Pace id 7692
Private Robert Turner id 7693
Private Bryson Cobb id 7694
Private Devi Aneja id 7688
Private Jiang Ci id 7687
Private Maxim Blucher id 7683
Private Lydia Cobb id 7684
Private Shelby Walter id 7685
Private Wyatt Lawrence id 7686
Private Aurelien Mihaylov id 7695
Private Luca Apostolov id 7696
Private Jue Gok id 7704
Private Francisco Abbott id 7705
Private Mariah Pruitt id 7706
Private Danny Jackson id 7708
Private Saroj Champawat id 7703
Private Johnathan Hopkins id 7702
Private Blake Obrien id 7697
Private Owen Morgan id 7698
Private Shawn Reid id 7700
Private Champak Aargade id 7701
Private Raphael De Smet id 7740
Private Naomi Webb id 7741
Private Hang Cui id 7778
Private Niu Lew id 7777
Private Andrei Freeman id 7781
Private Alexander Wright id 7782
Private Louis Salas id 7783
Private Sunayana Dalvi id 7776
Private Sha Seow id 7775
Private Fei He id 7771
Private Louis Ortiz id 7772
Private Luo Peng id 7773
Private Zoey Jacobson id 7774
Private Aalap Baranwal id 7784
Private Jinendra Dhawan id 7785
Private Sankalpa Gujral id 7793
Private Ezio Hofer id 7794
Private Kalpita Annaladasula id 7795
Private Viktor Castillo id 7796
Private Tambura Bhati id 7792
Private Tyler Murphy id 7791
Private Yi Guan id 7786
Private Tou Cen id 7787
Private Sharadindu Baghel id 7788
Private Morgan Brooks id 7789
Private Nikola Lefevre id 7770
Private Josiah Silva id 7768
Private Juliette Binder id 7751
Private Clara Yankov id 7749
Private Kshanika Chaurasia id 7752
Private Song Chen id 7753
Private Lin Sa id 7754
Private Balamohan Kapadia id 7748
Private Dong Ding id 7747
Private Elizabeth Miles id 7743
Private Chloe Rossi id 7744
Private Salma Chopra id 7745
Private Nikolai Mercier id 7746
Private Lucas Ferguson id 7755
Private Sophie Yankov id 7756
Private Francesco Bauer id 7764
Private Amish Hazare id 7765
Private Bhagyashree Batra id 7766
Private Kelsey Best id 7767
Private Sadie Wynn id 7763
Private Jayla Bolton id 7762
Private Sofia Maldonado id 7757
Private Anwesha Ahuja id 7758
Private Roy Johnson id 7759
Private Kimberly King id 7761
Private Abigail Hicks id 7917
Private Mena Dasineni id 7918
Private Jesus Mccarthy id 8076
Private Blake Henry id 8075
Private Ally Patterson id 8077
Private Ella Knight id 8078
Private Aleksandre Asparuhov id 8080
Private Samantha Berry id 8074
Private Ihina Duggireddy id 8073
Private Jacqueline Reeves id 8068
Private Dhyanesh Mohanty id 8069
Private Arul Kanna id 8070
Private Chitrasen Malhanhans id 8072
Private Maximiliano Bauer id 8081
Private Paige Rowe id 8082
Private Charles Horn id 8091
Private Aubrey Zamora id 8090
Private Autumn Donaldson id 8092
Private Dou Au-yong id 8093
Private Jyotirmoyee Bhatia id 8094
Private Feng Fan id 8089
Private Clarisse Moser id 8087
Private Yann Kostov id 8083
Private Jayati Adani id 8084
Private Kong Lin id 8085
Private Yogini Kanumuri id 8086
Private Jayashree Gaekwad id 8067
Private Sudakshima Hazare id 8066
Private Vidyut Date id 8046
Private Jonas Stoyanov id 8045
Private Karen Johnston id 8047
Private Abigail Mendez id 8049
Private Dang Hsiao id 8050
Private Kayla Crawford id 8044
Private Veeti Ivanov id 8043
Private Ajitabh Gore id 8038
Private Nathan Lynch id 8039
Private Emily Hart id 8040
Private Zack Vasquez id 8042
Private Fatik Rane id 8051
Private Tulika Josula id 8052
Private Chloe Taylor id 8060
Private Nina Bowman id 8061
Private Alyssa Ramos id 8064
Private Vincent George id 8065
Private Leah Carroll id 8059
Private Matt Lopez id 8058
Private Elizabeth Harris id 8053
Private Hugo Egger id 8054
Private George Rivera id 8056
Private Charulata Bandyopadhyay id 8057
Private Nam Pang id 8096
Private Wyatt Shannon id 8097
Private Cindy Drake id 8137
Private Niu Feng id 8136
Private Kyle Moody id 8138
Private Leon Pichler id 8139
Private Amy Blair id 8140
Private Ri Lou id 8135
Private James Little id 8132
Private Gage Dominguez id 8128
Private Yann Schmid id 8129
Private Hiranmayi Garg id 8130
Private Kesari Guglani id 8131
Private Vu Gu id 8142
Private An Bian id 8143
Private Kou Bei id 8150
Private Ashakiran Birdi id 8152
Private Madhur Chopra id 8153
Private Shou Kwan id 8154
Private Gan Chen id 8149
Private Jayden Parker id 8148
Private Gyanada Bhalla id 8144
Private Yue Kang id 8145
Private Har Dea id 8146
Private Dylan May id 8147
Private Justin Jones id 8127
Private Chris Carroll id 8126
Private Shei Xian id 8108
Private Ming Luo id 8107
Private Urja Manturti id 8109
Private Yanis Koller id 8110
Private Gor Wolf id 8111
Private Bei An id 8103
Private Kyle Terry id 8102
Private Andrea Bryan id 8098
Private Chloe Chambers id 8099
Private Ty Ingram id 8100
Private Aiden Gutierrez id 8101
Private Ou Ma id 8112
Private Xin Yong id 8113
Private Grace Shepherd id 8121
Private Sophia Foster id 8122
Private Pong Wong id 8123
Private Kana Khetarpal id 8124
Private Anthony Ruiz id 8120
Private Bimala Bisht id 8119
Private Caleb Turner id 8114
Private Steven Lambert id 8115
Private Xu Ying id 8117
Private Jian Che id 8118
Private Aruna Amin id 8037
Private Bei Gong id 8036
Private Kaitlyn Hughes id 7957
Private Ion Yankov id 7956
Private Da Feng id 7958
Private Mason Thomas id 7959
Private Destiny Barker id 7960
Private Sebastian Ashley id 7953
Private Ezio Wagner id 7952
Private Akul Hanchate id 7948
Private Abigail Harris id 7949
Private Jesus Blair id 7950
Private Ci Che id 7951
Private Ryan Lopez id 7961
Private Bei Hang id 7962
Private Tang Cuan id 7970
Private Mason Armstrong id 7971
Private Da Fu id 7972
Private Puo Lo id 7973
Private Achyutaraya Dash id 7969
Private Derek Dickerson id 7968
Private Atasi Aarella id 7963
Private Trenton Mcintyre id 7964
Private Lauren Ross id 7966
Private Ricardo Frederick id 7967
Private Louis Cain id 7946
Private Alyssa Powers id 7945
Private Gor Moser id 7927
Private Alejandro Weiss id 7926
Private Ruby Park id 7928
Private Rylee Wynn id 7929
Private Benjamin Wyatt id 7930
Private Kalpana Banerjee id 7925
Private Nilesh Kuravi id 7924
Private Avatar Guha id 7919
Private Lin Ding id 7920
Private Brooklyn William id 7921
Private Aaron Vance id 7922
Private Aiden Powell id 7931
Private Brandon Sims id 7933
Private Natalia Joyner id 7941
Private Thibault Weber id 7942
Private Punam Chekuri id 7943
Private Sebastian Hickman id 7944
Private Kedarnath Jampana id 7940
Private Gunjan Hazare id 7938
Private Nishad Menda id 7934
Private Thomas Olsen id 7935
Private Devraj Gadiraju id 7936
Private Brianna Blake id 7937
Private Ar Bo id 7975
Private Lou Hang id 7976
Private Bei Bao id 8016
Private Clemence Wagner id 8015
Private Ivan Wimmer id 8017
Private Anastasia Tzvetanov id 8018
Private Viktoria Apostolov id 8019
Private Pablo Auer id 8014
Private Fatma Lechner id 8013
Private Diego Girard id 8008
Private Ratul Motiani id 8009
Private Banhi Jeldi id 8010
Private Joe Stevens id 8012
Private Clarisse Mayer id 8020
Private Yekaterina Metodiev id 8022
Private Connor Oconnor id 8029
Private Grace William id 8030
Private Colby Holmes id 8033
Private Juliette Trifonov id 8035
Private Fatma Lang id 8028
Private Noah Janssens id 8027
Private Anthony Mills id 8023
Private Anuhya Ghoshal id 8024
Private Jie Lew id 8025
Private John Hamilton id 8026
Private Brett Mclean id 8007
Private Ava Walker id 8006
Private Aghanashini Bagga id 7985
Private Badal Ashama id 7984
Private Erica Lindsay id 7986
Private Ding Di id 7987
Private Paramesh Dongre id 7988
Private Ba Chao id 7983
Private Qian Ye id 7982
Private Jonas Stoyanov id 7977
Private Muo Han id 7978
Private Darshana Datla id 7979
Private Ping Mah id 7980
Private Yaman Kanagala id 7989
Private Narek Bauer id 7991
Private Duo Huo id 7998
Private Navin Dhundhara id 8003
Private Alex Hudson id 8004
Private Mirana Stuart id 8005
Private Jaidev Nair id 7997
Private Caitlin Frost id 7996
Private Guillaume Tzolov id 7992
Private Saeed Manchandhani id 7993
Private Alessandro Auer id 7994
Private Jayashree Chaurasiya id 7995
Private Aidan Wiggins id 6720
Private Rachel Daniels id 6719
Private Cynthia Freeman id 5450
Private Seth Gilbert id 5449
Private Aurelien Winkler id 5454
Private Roy Scott id 5455
Private Alana Hubbard id 5456
Private Adrian Hasanov id 5448
Private Yanis Gruber id 5447
Private Jackson Powers id 5443
Private Cooper Newman id 5444
Private Jared Terry id 5445
Private Skylar Walters id 5446
Private Friederich Gruber id 5457
Private Ar Chao id 5458
Private Neelabja Karim id 5467
Private Huo Lau id 5466
Private Marco Hines id 5468
Private Preetish Angajala id 5469
Private Kong Lin id 5470
Private Jada Donaldson id 5465
Private Qu Kuang id 5464
Private Liliana Davis id 5459
Private Tanner Bond id 5460
Private Aslesh Ramanf id 5461
Private Juan Adkins id 5462
Private Christina Baker id 5442
Private Da Cai id 5440
Private Emmanuel Lott id 5422
Private Rylee Little id 5421
Private Jonah Lamb id 5424
Private Layla Dunn id 5425
Private Maxence Binder id 5426
Private Mya Duran id 5420
Private Hugo Haas id 5419
Private Gianna Perkins id 5415
Private Shelby Bowers id 5416
Private Ruchi Jalgaonkar id 5417
Private John Johnson id 5418
Private Lou Ong id 5427
Private Salima Bairaju id 5428
Private Derek Gray id 5436
Private Bian Ba id 5437
Private Brooklyn Jenkins id 5438
Private Chloe Collins id 5439
Private Breanna Young id 5435
Private Savannah Bennett id 5434
Private Jasmine Hawkins id 5429
Private Yann Bauer id 5430
Private Abhimand Sati id 5431
Private Nirmala Bagora id 5432
Private Madelyn Vasquez id 5471
Private Kevin Payne id 5473
Private Hang Bao id 5511
Private Leon Eder id 5510
Private Asit Kankariya id 5512
Private Bilva Aargade id 5513
Private Kesar Chaudhary id 5516
Private Anal Kurup id 5509
Private Alexander Wilson id 5508
Private Chandrashekhar Asthana id 5503
Private Quan Gwock id 5505
Private Veeti Weber id 5506
Private Hannah Daniels id 5507
Private Tobias Fischer id 5517
Private Chaitaly Bakland id 5518
Private Na Cai id 5526
Private Fa Cheng id 5527
Private Kong He id 5528
Private Hugo Reiter id 5529
Private Shei Huan id 5524
Private Abhimand Dumra id 5523
Private Sha Chong id 5519
Private Filip Baumgartner id 5520
Private Matt Howard id 5521
Private Nam Bai id 5522
Private Chloe Rogers id 5502
Private Jenny Ferguson id 5501
Private Mitch Carroll id 5482
Private Trevor Stone id 5481
Private Qian Ci id 5483
Private Julian Gray id 5484
Private Sunita Medam id 5485
Private Nu Er id 5480
Private Bhagyalakshmi Badaskar id 5478
Private Benjamin Stone id 5474
Private Abby Myers id 5475
Private Da Khoo id 5476
Private Fei Kai id 5477
Private Ritu Govardhan id 5487
Private Natalia Welch id 5488
Private Gor Fuchs id 5497
Private Muo Gai id 5498
Private Sara Taylor id 5499
Private Isaac Mueller id 5500
Private Brett Lambert id 5494
Private Chitrali Kapry id 5493
Private Lou Chang id 5489
Private Udita Nagdev id 5490
Private Catherine Daniels id 5491
Private Jeremiah Webb id 5492
Private Cynthia Marsh id 5413
Private Chandraki Charan id 5412
Private Francesco Nikolov id 5333
Private Henry West id 5332
Private Ratnajyouti Katoch id 5334
Private Aubrey Mcclain id 5335
Private Anusha Aluru id 5336
Private Gabriela Collins id 5330
Private Ma Hui id 5329
Private Raymond Curry id 5325
Private Joseph Marshall id 5326
Private Delaney Hatfield id 5327
Private Christina Garner id 5328
Private Thibault Simeonov id 5337
Private Maeva Kostov id 5338
Private Oscar Savage id 5346
Private Luo Hou id 5347
Private Mia Riley id 5348
Private Wang Qiao id 5351
Private Nick Castillo id 5345
Private Nileen Mehra id 5344
Private Aleksandar Lehner id 5340
Private Ren Koo id 5341
Private Lang Huan id 5342
Private John Morgan id 5343
Private Kapila Batra id 5324
Private Jason Joseph id 5321
Private Deepti Challa id 5303
Private Christopher Burns id 5302
Private Alexis Hayes id 5305
Private Ren Gai id 5306
Private Alana Fitzgerald id 5307
Private Lilou Wolf id 5301
Private Payton Henry id 5300
Private Mackenzie Hahn id 5296
Private Colin Mcmillan id 5297
Private Ri Fu id 5298
Private Ion Berbatov id 5299
Private Mykyta Mayer id 5308
Private Anjali Bidawat id 5309
Private Enzo Katzarov id 5317
Private Isabella Watson id 5318
Private Robert Thornton id 5319
Private Lajjawati Duggireddy id 5320
Private Japesh Mathure id 5316
Private Bi Chan id 5315
Private Sophia Hill id 5310
Private Samantha Pace id 5311
Private Avery Chase id 5312
Private Luo Gok id 5313
Private Jasoda Dixit id 5352
Private Jose Moreno id 5353
Private Kayla Robertson id 5394
Private Gu Kong id 5392
Private Guo Gong id 5395
Private Dao Hang id 5396
Private Trenton Weeks id 5397
Private Mykyta Pichler id 5391
Private Jonas Wagner id 5390
Private Xavier Owen id 5386
Private Anurati Allu id 5387
Private Aparijita Bhadauria id 5388
Private Gan Kui id 5389
Private Matthieu Boyanov id 5398
Private Laasya Grewal id 5399
Private Bian Fung id 5408
Private Lajjawati Hundal id 5409
Private Vallari Jindal id 5410
Private Leon Stefanov id 5411
Private Emma Gordon id 5407
Private Cristian Cotton id 5406
Private Kusumanjali Goel id 5400
Private Connor Sampson id 5401
Private Brianna Quinn id 5402
Private Giovanni Roberson id 5405
Private Ahmed Morel id 5384
Private Alexies Martin id 5383
Private Kaleb Casey id 5362
Private Ava Torres id 5361
Private Pei Hsiao id 5363
Private Wing Shaw id 5364
Private Omana Motwani id 5365
Private Maxence Tasev id 5359
Private Zheng Cheung id 5358
Private Dejan Slavkov id 5354
Private Yanis Wouters id 5355
Private Maxim Muller id 5356
Private Sha Mui id 5357
Private Mykyta Lefebvre id 5366
Private Jason Terry id 5368
Private Kajjali Gera id 5379
Private Fei Jian id 5380
Private Bei Hui id 5381
Private Tobias Claes id 5382
Private Amanda Hill id 5378
Private Mirana Silva id 5373
Private Juan Swanson id 5369
Private Ar Chan id 5370
Private Caden Frank id 5371
Private Aidan Thornton id 5372
Private Tan Juan id 5530
Private Pei Chang id 5531
Private Matthieu Tasev id 5691
Private Destiny Sloan id 5687
Private Courtney Cunningham id 5692
Private Bi Bing id 5693
Private Trevor Marquez id 5694
Private Mckenzie Wheeler id 5686
Private Gianna Stout id 5685
Private Juliette Dupont id 5680
Private Narek Haas id 5682
Private Logan Doyle id 5683
Private Alexander Johnson id 5684
Private Antonio Luna id 5695
Private Gunaratna Modi id 5696
Private Andrei Moreau id 5705
Private Patrick Jimenez id 5704
Private Chandani Amladi id 5706
Private Levi Grigorov id 5707
Private Nu Ang id 5708
Private Hugo Gospodinov id 5703
Private Sophie Novikov id 5702
Private Rupashri Kaul id 5697
Private Shridula Mandali id 5698
Private Ally Powell id 5699
Private Trinity Livingston id 5701
Private Tanner Booth id 5679
Private Wamika Pathak id 5678
Private Ji Di id 5659
Private Nikolai Kanev id 5658
Private Maximiliano Berger id 5661
Private Bala Alla id 5662
Private Jayden Durand id 5663
Private Guillaume Gruev id 5657
Private Chittesh Kapadia id 5656
Private Jayani Chakraborty id 5652
Private Kateryna David id 5653
Private Nick Collins id 5654
Private Ava Scott id 5655
Private Aurelien Egger id 5664
Private Rachel Morales id 5665
Private Utpalini Padhi id 5673
Private Christian Floyd id 5675
Private Margaret Vasquez id 5676
Private Dhanyata Bagga id 5677
Private Melissa Tillman id 5672
Private Peyton Ward id 5671
Private Ratnali Chaudhari id 5666
Private Santawana Bafna id 5668
Private Savannah Cherry id 5669
Private Laura Olson id 5670
Private Indrakshi Gole id 5709
Private Lang Liang id 5712
Private Ryan Scott id 5751
Private Bailey Evans id 5750
Private Lilou David id 5752
Private Henry Villarreal id 5754
Private Thibault Grigorov id 5755
Private Pablo Bianchi id 5749
Private Lea Thomas id 5748
Private Sydney Soto id 5742
Private Julia Vinson id 5743
Private Lao Cen id 5746
Private Hunter Chambers id 5747
Private Deng Bai id 5756
Private Brianna Greene id 5757
Private Clarisse Haas id 5765
Private Gajendra Mehrotra id 5766
Private Yogini Manhas id 5767
Private Ramita Gandhi id 5768
Private Samarjit Palande id 5764
Private Pushpanjali Champati id 5763
Private Bandhula Banerjee id 5758
Private Mikayla Flores id 5759
Private Shravan Vakati id 5760
Private Salarjung Obbu id 5761
Private Karen Brennan id 5741
Private Nicolas Hooper id 5740
Private Narek Eder id 5721
Private Prince Hodges id 5719
Private Karen Erickson id 5722
Private Nicolas Trujillo id 5723
Private Allison Dodson id 5724
Private Eli Boyer id 5718
Private Joel Sutton id 5717
Private Brianna Day id 5713
Private Dao Bo id 5714
Private Jacqueline Waller id 5715
Private Adrian Ferrari id 5716
Private Navaneet Rakhit id 5725
